Klo,Total,KP1,KP2,lämpötila
2019-04-16 12:00:00,1.56,1.32,0.24,7.9
2019-04-16 13:00:00,1.57,1.32,0.25,8.5
2019-04-16 14:00:00,2.16,1.37,0.79,9.2
2019-04-16 15:00:00,2.68,1.71,0.97,9.5
2019-04-16 16:00:00,2.27,2.02,0.25,9.5
2019-04-16 17:00:00,2.48,2.19,0.29,6.8
2019-04-16 18:00:00,2.26,1.66,0.6,3.1
2019-04-16 19:00:00,2.62,2.17,0.45,0.3
2019-04-16 20:00:00,10.12,9.57,0.55,-0.9
2019-04-16 21:00:00,8.81,7.72,1.09,-1.4
2019-04-16 22:00:00,2.78,1.85,0.93,-1.9
2019-04-16 23:00:00,2.62,1.56,1.06,-2.8
2019-04-17 00:00:00,1.55,0.55,1.0,-3.2
2019-04-17 01:00:00,3.3,1.22,2.08,-3.1
2019-04-17 02:00:00,2.79,1.27,1.52,-3.2
2019-04-17 03:00:00,2.67,1.4,1.27,-3.6
2019-04-17 04:00:00,2.33,0.93,1.4,-3.7
2019-04-17 05:00:00,3.05,1.23,1.82,-0.9
2019-04-17 06:00:00,3.03,1.48,1.55,1.2
2019-04-17 07:00:00,2.95,1.32,1.63,2.4
2019-04-17 08:00:00,3.46,1.81,1.65,4.1
2019-04-17 09:00:00,3.07,2.01,1.06,5.6
2019-04-17 10:00:00,3.44,2.4,1.04,6.9
2019-04-17 11:00:00,2.94,1.65,1.29,7.8
2019-04-17 12:00:00,1.67,0.61,1.06,8.4
2019-04-17 13:00:00,2.53,1.43,1.1,8.7
2019-04-17 14:00:00,2.24,1.55,0.69,9.2
2019-04-17 15:00:00,2.13,1.69,0.44,9.8
2019-04-17 16:00:00,2.76,1.91,0.85,9.6
2019-04-17 17:00:00,2.51,1.67,0.84,8.5
2019-04-17 18:00:00,1.9,1.39,0.51,4.6
2019-04-17 19:00:00,3.23,2.59,0.64,2.3
2019-04-17 20:00:00,3.83,2.85,0.98,-0.2
2019-04-17 21:00:00,5.08,3.68,1.4,-1.2
2019-04-17 22:00:00,2.41,1.61,0.8,-2.3
2019-04-17 23:00:00,2.14,0.71,1.43,-2.5
2019-04-18 00:00:00,2.16,1.01,1.15,-3.6
2019-04-18 01:00:00,2.37,1.27,1.1,-3.9
2019-04-18 02:00:00,2.95,1.49,1.46,-4.7
2019-04-18 03:00:00,2.14,0.96,1.18,-5
2019-04-18 04:00:00,2.29,1.05,1.24,-2.3
2019-04-18 05:00:00,2.83,1.23,1.6,-0.4
2019-04-18 06:00:00,3.15,1.4,1.75,1.5
2019-04-18 07:00:00,2.63,1.52,1.11,1.7
2019-04-18 08:00:00,3.75,2.05,1.7,4.4
2019-04-18 09:00:00,2.38,1.71,0.67,7.2
2019-04-18 10:00:00,2.36,1.76,0.6,8
2019-04-18 11:00:00,2.41,1.48,0.93,8.2
2019-04-18 12:00:00,1.51,0.89,0.62,8.6
2019-04-18 13:00:00,1.69,1.37,0.32,9.7
2019-04-18 14:00:00,1.62,1.3,0.32,10.3
2019-04-18 15:00:00,3.17,1.47,1.7,10.6
2019-04-18 16:00:00,1.42,0.98,0.44,10.8
2019-04-18 17:00:00,2.28,1.83,0.45,8
2019-04-18 18:00:00,3.43,1.16,2.27,3.4
2019-04-18 19:00:00,3.87,0.67,3.2,0.9
2019-04-18 20:00:00,2.04,1.25,0.79,-0.3
2019-04-18 21:00:00,5.21,1.59,3.62,-0.1
2019-04-18 22:00:00,3.17,0.63,2.54,0.2
2019-04-18 23:00:00,2.22,1.23,0.99,1
2019-04-19 00:00:00,2.35,1.4,0.95,1.3
2019-04-19 01:00:00,1.46,0.61,0.85,1.6
2019-04-19 02:00:00,2.01,1.2,0.81,1.6
2019-04-19 03:00:00,2.43,1.37,1.06,1.1
2019-04-19 04:00:00,2.95,1.57,1.38,1.5
2019-04-19 05:00:00,2.08,1.24,0.84,1.9
2019-04-19 06:00:00,2.38,1.37,1.01,3.4
2019-04-19 07:00:00,2.75,1.22,1.53,4.7
2019-04-19 08:00:00,1.81,0.72,1.09,5.8
2019-04-19 09:00:00,2.67,1.51,1.16,7.2
2019-04-19 10:00:00,3.9,1.36,2.54,8.3
2019-04-19 11:00:00,5.84,1.53,4.31,8.7
2019-04-19 12:00:00,1.81,1.3,0.51,9.6
2019-04-19 13:00:00,3.44,1.54,1.9,8.8
2019-04-19 14:00:00,2.77,2.29,0.48,8.8
2019-04-19 15:00:00,2.4,1.83,0.57,8.5
2019-04-19 16:00:00,4.04,1.68,2.36,8.3
2019-04-19 17:00:00,3.04,1.28,1.76,7.4
2019-04-19 18:00:00,3.37,0.68,2.69,4.5
2019-04-19 19:00:00,1.66,1.21,0.45,2.9
2019-04-19 20:00:00,1.85,1.26,0.59,0
2019-04-19 21:00:00,2.76,1.55,1.21,-2.2
2019-04-19 22:00:00,1.3,0.67,0.63,-2.5
2019-04-19 23:00:00,1.87,1.22,0.65,-2.8
2019-04-20 00:00:00,2.4,1.38,1.02,-3.4
2019-04-20 01:00:00,2.23,1.28,0.95,-4
2019-04-20 02:00:00,2.41,1.34,1.07,-4.4
2019-04-20 03:00:00,2.85,0.93,1.92,-4.5
2019-04-20 04:00:00,2.69,1.37,1.32,-2.6
2019-04-20 05:00:00,2.43,1.32,1.11,1.9
2019-04-20 06:00:00,2.45,1.33,1.12,4.1
2019-04-20 07:00:00,2.45,1.32,1.13,5.4
2019-04-20 08:00:00,2.66,1.1,1.56,7.3
2019-04-20 09:00:00,3.85,1.56,2.29,7.8
2019-04-20 10:00:00,2.1,1.37,0.73,8.3
2019-04-20 11:00:00,4.97,1.4,3.57,9
2019-04-20 12:00:00,2.24,0.86,1.38,9.6
2019-04-20 13:00:00,3.26,1.86,1.4,10.3
2019-04-20 14:00:00,2.07,1.47,0.6,10.5
2019-04-20 15:00:00,3.27,1.52,1.75,10.7
2019-04-20 16:00:00,3.59,0.78,2.81,10.4
2019-04-20 17:00:00,1.61,1.19,0.42,9.1
2019-04-20 18:00:00,1.51,1.23,0.28,6.3
2019-04-20 19:00:00,1.89,1.43,0.46,4
2019-04-20 20:00:00,1.99,0.79,1.2,6.8
2019-04-20 21:00:00,1.53,1.2,0.33,5.7
2019-04-20 22:00:00,2.78,1.41,1.37,6.2
2019-04-20 23:00:00,1.32,0.76,0.56,5.5
2019-04-21 00:00:00,2.15,0.97,1.18,4.6
2019-04-21 01:00:00,2.21,1.63,0.58,4.6
2019-04-21 02:00:00,1.91,1.28,0.63,4
2019-04-21 03:00:00,1.11,0.65,0.46,4
2019-04-21 04:00:00,2.4,1.26,1.14,4.6
2019-04-21 05:00:00,2.31,1.45,0.86,5.2
2019-04-21 06:00:00,2.38,1.28,1.1,6.5
2019-04-21 07:00:00,2.1,1.38,0.72,7.5
2019-04-21 08:00:00,1.58,0.66,0.92,9.3
2019-04-21 09:00:00,2.55,1.26,1.29,10.9
2019-04-21 10:00:00,2.85,1.43,1.42,11.8
2019-04-21 11:00:00,3.32,1.54,1.78,12
2019-04-21 12:00:00,2.17,1.28,0.89,12.3
2019-04-21 13:00:00,2.63,0.88,1.75,11.9
2019-04-21 14:00:00,3.17,1.09,2.08,12.1
2019-04-21 15:00:00,1.52,1.3,0.22,11.1
2019-04-21 16:00:00,4.22,3.85,0.37,10.5
2019-04-21 17:00:00,0.97,0.84,0.13,10.1
2019-04-21 18:00:00,1.88,1.73,0.15,8.2
2019-04-21 19:00:00,2.64,1.27,1.37,7.3
2019-04-21 20:00:00,2.45,0.53,1.92,5.4
2019-04-21 21:00:00,2.55,1.38,1.17,5
2019-04-21 22:00:00,2.74,1.28,1.46,5.3
2019-04-21 23:00:00,1.48,0.99,0.49,5.4
2019-04-22 00:00:00,2.01,1.22,0.79,4.9
2019-04-22 01:00:00,1.57,1.24,0.33,4.6
2019-04-22 02:00:00,2.16,1.3,0.86,4.2
2019-04-22 03:00:00,1.91,1.34,0.57,3.5
2019-04-22 04:00:00,1.49,0.8,0.69,3.7
2019-04-22 05:00:00,1.79,1.31,0.48,3.7
2019-04-22 06:00:00,1.8,1.32,0.48,3.9
2019-04-22 07:00:00,1.82,1.26,0.56,5.4
2019-04-22 08:00:00,2.51,1.61,0.9,6.6
2019-04-22 09:00:00,1.43,0.74,0.69,7.5
2019-04-22 10:00:00,3.4,2.46,0.94,8.6
2019-04-22 11:00:00,2.5,1.83,0.67,9.9
2019-04-22 12:00:00,2.48,1.35,1.13,10.9
2019-04-22 13:00:00,2.96,0.71,2.25,11.4
2019-04-22 14:00:00,2.33,1.18,1.15,12.1
2019-04-22 15:00:00,2.29,1.26,1.03,12.7
2019-04-22 16:00:00,4.14,1.93,2.21,12.3
2019-04-22 17:00:00,2.61,0.82,1.79,11.4
2019-04-22 18:00:00,2.28,2.19,0.09,10.9
2019-04-22 19:00:00,6.38,6.27,0.11,10.5
2019-04-22 20:00:00,7.65,7.34,0.31,10.4
2019-04-22 21:00:00,4.84,4.18,0.66,9.6
2019-04-22 22:00:00,2.79,2.4,0.39,7.5
2019-04-22 23:00:00,1.95,1.21,0.74,7
2019-04-23 00:00:00,1.48,1.13,0.35,7.3
2019-04-23 01:00:00,2.06,1.41,0.65,6.9
2019-04-23 02:00:00,1.87,1.24,0.63,6.5
2019-04-23 03:00:00,1.1,0.63,0.47,5.5
2019-04-23 04:00:00,1.86,1.41,0.45,6.5
2019-04-23 05:00:00,1.66,0.97,0.69,7.9
2019-04-23 06:00:00,1.65,0.78,0.87,10.3
2019-04-23 07:00:00,2.05,1.46,0.59,11.9
2019-04-23 08:00:00,2.63,2.29,0.34,12.7
2019-04-23 09:00:00,2.67,2.05,0.62,14.5
2019-04-23 10:00:00,2.13,1.29,0.84,15.7
2019-04-23 11:00:00,1.44,1.28,0.16,17.4
2019-04-23 12:00:00,1.51,1.36,0.15,18.6
2019-04-23 13:00:00,1.44,1.26,0.18,19
2019-04-23 14:00:00,1.69,1.32,0.37,19.1
2019-04-23 15:00:00,1.12,0.52,0.6,18.5
2019-04-23 16:00:00,1.15,1.01,0.14,16.9
2019-04-23 17:00:00,2.13,2.04,0.09,15.1
2019-04-23 18:00:00,1.48,1.23,0.25,12.6
2019-04-23 19:00:00,2.9,2.18,0.72,9.8
2019-04-23 20:00:00,6.55,6.46,0.09,9.1
2019-04-23 21:00:00,6.35,6.24,0.11,5.1
2019-04-23 22:00:00,3.32,2.75,0.57,3.8
2019-04-23 23:00:00,2.29,2.15,0.14,7.5
2019-04-24 00:00:00,1.21,0.93,0.28,6.7
2019-04-24 01:00:00,0.55,0.29,0.26,2.7
2019-04-24 02:00:00,1.48,1.14,0.34,4
2019-04-24 03:00:00,2.01,1.59,0.42,6.1
2019-04-24 04:00:00,1.45,0.33,1.12,7.5
2019-04-24 05:00:00,2.36,1.25,1.11,9.2
2019-04-24 06:00:00,1.59,0.98,0.61,11.1
2019-04-24 07:00:00,1.6,0.85,0.75,12.2
2019-04-24 08:00:00,2.11,1.36,0.75,12.8
2019-04-24 09:00:00,1.91,1.78,0.13,14.4
2019-04-24 10:00:00,0.77,0.64,0.13,15.7
2019-04-24 11:00:00,1.29,1.05,0.24,16.9
2019-04-24 12:00:00,3.16,1.22,1.94,17.5
2019-04-24 13:00:00,2.49,0.33,2.16,17.5
2019-04-24 14:00:00,1.49,1.33,0.16,17.6
2019-04-24 15:00:00,1.08,0.97,0.11,15.9
2019-04-24 16:00:00,0.72,0.46,0.26,15.5
2019-04-24 17:00:00,1.51,1.35,0.16,14.4
2019-04-24 18:00:00,2.89,2.79,0.1,13.9
2019-04-24 19:00:00,2.33,1.72,0.61,10.3
2019-04-24 20:00:00,1.87,1.77,0.1,7.7
2019-04-24 21:00:00,1.85,1.6,0.25,5.6
2019-04-24 22:00:00,0.45,0.29,0.16,3.6
2019-04-24 23:00:00,0.91,0.81,0.1,2
2019-04-25 00:00:00,1.72,1.6,0.12,1.3
2019-04-25 01:00:00,0.42,0.24,0.18,0.8
2019-04-25 02:00:00,1.78,1.32,0.46,0.6
2019-04-25 03:00:00,1.5,0.63,0.87,-0.3
2019-04-25 04:00:00,1.36,0.85,0.51,2.4
2019-04-25 05:00:00,2.27,1.53,0.74,4.3
2019-04-25 06:00:00,0.96,0.33,0.63,9
2019-04-25 07:00:00,2.1,1.4,0.7,11.4
2019-04-25 08:00:00,2.97,2.21,0.76,13.9
2019-04-25 09:00:00,1.86,1.4,0.46,14.5
2019-04-25 10:00:00,1.47,1.31,0.16,16
2019-04-25 11:00:00,0.73,0.49,0.24,16.5
2019-04-25 12:00:00,1.62,1.27,0.35,17
2019-04-25 13:00:00,2.01,1.28,0.73,17.6
2019-04-25 14:00:00,0.55,0.35,0.2,17.6
2019-04-25 15:00:00,1.06,0.7,0.36,17.6
2019-04-25 16:00:00,1.96,1.8,0.16,17.4
2019-04-25 17:00:00,0.64,0.5,0.14,15.5
2019-04-25 18:00:00,0.84,0.75,0.09,10.2
2019-04-25 19:00:00,2.43,2.11,0.32,6.1
2019-04-25 20:00:00,1.15,0.59,0.56,5
2019-04-25 21:00:00,2.97,2.88,0.09,3.3
2019-04-25 22:00:00,1.73,1.6,0.13,2.1
2019-04-25 23:00:00,3.27,2.26,1.01,1
2019-04-26 00:00:00,1.23,0.92,0.31,0.3
2019-04-26 01:00:00,1.3,0.85,0.45,0.6
2019-04-26 02:00:00,1.85,1.16,0.69,-0.7
2019-04-26 03:00:00,1.31,0.51,0.8,0.6
2019-04-26 04:00:00,2.09,1.3,0.79,2.4
2019-04-26 05:00:00,2.14,0.95,1.19,7.2
2019-04-26 06:00:00,2.32,1.04,1.28,10
2019-04-26 07:00:00,1.96,1.24,0.72,11.4
2019-04-26 08:00:00,1.8,0.83,0.97,14
2019-04-26 09:00:00,2.93,1.78,1.15,15.2
2019-04-26 10:00:00,2.45,1.48,0.97,15.9
2019-04-26 11:00:00,2.07,0.86,1.21,16.9
2019-04-26 12:00:00,1.02,0.52,0.5,17.6
2019-04-26 13:00:00,2.09,1.49,0.6,17.8
2019-04-26 14:00:00,1.44,0.5,0.94,18
2019-04-26 15:00:00,0.99,0.75,0.24,18.1
2019-04-26 16:00:00,3.7,1.47,2.23,17.2
2019-04-26 17:00:00,1.48,1.26,0.22,15.5
2019-04-26 18:00:00,0.71,0.32,0.39,10.5
2019-04-26 19:00:00,1.05,0.76,0.29,6.7
2019-04-26 20:00:00,2.92,2.65,0.27,3.8
2019-04-26 21:00:00,2.94,2.56,0.38,2.8
2019-04-26 22:00:00,3.72,2.6,1.12,1.2
2019-04-26 23:00:00,2.04,1.55,0.49,0.4
2019-04-27 00:00:00,1.08,0.61,0.47,-0.4
2019-04-27 01:00:00,1.78,1.29,0.49,-1.1
2019-04-27 02:00:00,1.25,0.43,0.82,-0.5
2019-04-27 03:00:00,1.78,1.09,0.69,-0.6
2019-04-27 04:00:00,1.88,1.18,0.7,1.4
2019-04-27 05:00:00,1.5,0.67,0.83,4.6
2019-04-27 06:00:00,2.88,1.26,1.62,7.2
2019-04-27 07:00:00,1.46,0.54,0.92,9.9
2019-04-27 08:00:00,2.3,1.58,0.72,11.6
2019-04-27 09:00:00,2.68,2.1,0.58,11.1
2019-04-27 10:00:00,2.42,2.02,0.4,10.7
2019-04-27 11:00:00,1.38,1.03,0.35,10.1
2019-04-27 12:00:00,0.37,0.23,0.14,9.2
2019-04-27 13:00:00,2.03,1.39,0.64,8.3
2019-04-27 14:00:00,1.33,1.1,0.23,7.5
2019-04-27 15:00:00,0.68,0.42,0.26,6.8
2019-04-27 16:00:00,2.48,1.42,1.06,5.3
2019-04-27 17:00:00,2.02,1.5,0.52,5.3
2019-04-27 18:00:00,3.04,2.2,0.84,3.3
2019-04-27 19:00:00,2.19,1.67,0.52,0.4
2019-04-27 20:00:00,1.56,0.99,0.57,-0.4
2019-04-27 21:00:00,9.1,7.91,1.19,-0.8
2019-04-27 22:00:00,5.27,4.58,0.69,-1.7
2019-04-27 23:00:00,1.57,0.7,0.87,-2.6
2019-04-28 00:00:00,2.75,1.41,1.34,-4
2019-04-28 01:00:00,2.57,1.64,0.93,-5.9
2019-04-28 02:00:00,3.07,1.06,2.01,-4.6
2019-04-28 03:00:00,2.24,0.89,1.35,-4.3
2019-04-28 04:00:00,2.31,1.23,1.08,-0.8
2019-04-28 05:00:00,3.0,1.32,1.68,0.9
2019-04-28 06:00:00,2.93,1.57,1.36,1.7
2019-04-28 07:00:00,1.86,0.77,1.09,2.7
2019-04-28 08:00:00,2.58,1.13,1.45,3.3
2019-04-28 09:00:00,2.41,1.63,0.78,4.8
2019-04-28 10:00:00,2.24,1.52,0.72,4.9
2019-04-28 11:00:00,3.69,2.02,1.67,4.9
2019-04-28 12:00:00,2.29,1.62,0.67,6.2
2019-04-28 13:00:00,2.08,1.38,0.7,6.9
2019-04-28 14:00:00,3.92,0.95,2.97,7.8
2019-04-28 15:00:00,4.64,1.31,3.33,7.2
2019-04-28 16:00:00,2.93,1.56,1.37,7.5
2019-04-28 17:00:00,2.42,1.78,0.64,7.1
2019-04-28 18:00:00,3.51,2.77,0.74,3.5
2019-04-28 19:00:00,2.69,2.05,0.64,0.5
2019-04-28 20:00:00,1.19,0.71,0.48,1.6
2019-04-28 21:00:00,2.46,2.15,0.31,3.4
2019-04-28 22:00:00,3.11,1.79,1.32,4.2
2019-04-28 23:00:00,1.75,1.33,0.42,4.2
2019-04-29 00:00:00,1.34,0.97,0.37,3.8
2019-04-29 01:00:00,2.63,2.16,0.47,3.6
2019-04-29 02:00:00,1.61,1.22,0.39,3.3
2019-04-29 03:00:00,2.67,1.42,1.25,3.2
2019-04-29 04:00:00,1.07,0.59,0.48,3.2
2019-04-29 05:00:00,1.84,1.17,0.67,3.8
2019-04-29 06:00:00,2.6,1.37,1.23,4.3
2019-04-29 07:00:00,2.51,1.04,1.47,4.9
2019-04-29 08:00:00,2.38,1.49,0.89,5.7
2019-04-29 09:00:00,2.94,2.25,0.69,7.4
2019-04-29 10:00:00,2.93,1.52,1.41,8.9
2019-04-29 11:00:00,1.44,0.84,0.6,9.9
2019-04-29 12:00:00,1.71,1.1,0.61,11.3
2019-04-29 13:00:00,2.72,1.36,1.36,11.5
2019-04-29 14:00:00,2.61,2.09,0.52,11.2
2019-04-29 15:00:00,3.38,2.98,0.4,11.6
2019-04-29 16:00:00,3.37,1.86,1.51,11.3
2019-04-29 17:00:00,1.76,1.55,0.21,9.4
2019-04-29 18:00:00,1.33,1.19,0.14,7.1
2019-04-29 19:00:00,0.98,0.62,0.36,4.4
2019-04-29 20:00:00,2.85,2.19,0.66,1.8
2019-04-29 21:00:00,2.91,2.76,0.15,1.5
2019-04-29 22:00:00,1.84,1.42,0.42,0.2
2019-04-29 23:00:00,1.07,0.73,0.34,-0.6
2019-04-30 00:00:00,1.91,0.98,0.93,-0.9
2019-04-30 01:00:00,2.53,1.39,1.14,-0.4
2019-04-30 02:00:00,1.46,0.77,0.69,-0.8
2019-04-30 03:00:00,3.04,1.21,1.83,0.1
2019-04-30 04:00:00,2.7,1.29,1.41,0.8
2019-04-30 05:00:00,1.9,0.64,1.26,6.5
2019-04-30 06:00:00,2.44,1.23,1.21,6.7
2019-04-30 07:00:00,3.09,1.66,1.43,10.6
2019-04-30 08:00:00,2.24,1.65,0.59,9.8
2019-04-30 09:00:00,0.93,0.71,0.22,11.6
2019-04-30 10:00:00,2.54,1.23,1.31,11.7
2019-04-30 11:00:00,3.69,1.39,2.3,12.7
2019-04-30 12:00:00,3.19,1.24,1.95,13.8
2019-04-30 13:00:00,1.4,0.92,0.48,14
2019-04-30 14:00:00,1.63,1.39,0.24,14.1
2019-04-30 15:00:00,0.81,0.58,0.23,14.4
2019-04-30 16:00:00,1.57,1.2,0.37,13.6
2019-04-30 17:00:00,3.14,2.4,0.74,12.3
2019-04-30 18:00:00,2.89,2.76,0.13,9.7
2019-04-30 19:00:00,1.24,1.0,0.24,6.3
2019-04-30 20:00:00,1.52,1.37,0.15,3.7
2019-04-30 21:00:00,1.67,1.58,0.09,2.7
2019-04-30 22:00:00,8.55,8.37,0.18,4.1
2019-04-30 23:00:00,6.44,6.19,0.25,2.9
2019-01-05 00:00:00,1.68,1.55,0.13,-10.3
2019-01-05 01:00:00,1.76,1.32,0.44,-10.5
2019-01-05 02:00:00,0.82,0.41,0.41,-10.7
2019-01-05 03:00:00,2.33,1.09,1.24,-11
2019-01-05 04:00:00,2.33,1.37,0.96,-11.3
2019-01-05 05:00:00,1.4,0.6,0.8,-11.1
2019-01-05 06:00:00,2.79,1.27,1.52,-11.2
2019-01-05 07:00:00,1.42,0.65,0.77,-11
2019-01-05 08:00:00,2.12,1.22,0.9,-10.9
2019-01-05 09:00:00,2.16,1.58,0.58,-11
2019-01-05 10:00:00,2.16,1.25,0.91,-10.5
2019-01-05 11:00:00,3.02,1.49,1.53,-10.4
2019-01-05 12:00:00,5.65,2.23,3.42,-10.3
2019-01-05 13:00:00,4.54,1.63,2.91,-10.2
2019-01-05 14:00:00,3.03,1.77,1.26,-10.1
2019-01-05 15:00:00,5.05,1.88,3.17,-10.1
2019-01-05 16:00:00,1.51,0.98,0.53,-10
2019-01-05 17:00:00,2.91,1.3,1.61,-9.7
2019-01-05 18:00:00,2.44,1.32,1.12,-9.5
2019-01-05 19:00:00,4.84,1.08,3.76,-9.2
2019-01-05 20:00:00,2.39,1.53,0.86,-9
2019-01-05 21:00:00,2.96,2.01,0.95,-8.6
2019-01-05 22:00:00,3.15,2.38,0.77,-8.2
2019-01-05 23:00:00,2.39,1.47,0.92,-8
2019-02-05 00:00:00,2.46,1.48,0.98,-10.2
2019-02-05 01:00:00,2.6,1.27,1.33,-10.4
2019-02-05 02:00:00,1.56,0.52,1.04,-10.9
2019-02-05 03:00:00,2.43,1.42,1.01,-12.3
2019-02-05 04:00:00,2.34,1.31,1.03,-13.4
2019-02-05 05:00:00,2.44,1.08,1.36,-13.9
2019-02-05 06:00:00,2.33,1.26,1.07,-15
2019-02-05 07:00:00,2.75,1.5,1.25,-16.3
2019-02-05 08:00:00,3.37,1.89,1.48,-16.7
2019-02-05 09:00:00,3.84,2.02,1.82,-15.7
2019-02-05 10:00:00,2.81,1.3,1.51,-14.8
2019-02-05 11:00:00,3.07,1.54,1.53,-14.3
2019-02-05 12:00:00,2.82,1.31,1.51,-13.6
2019-02-05 13:00:00,2.34,0.82,1.52,-13.5
2019-02-05 14:00:00,3.08,1.33,1.75,-13.6
2019-02-05 15:00:00,4.18,3.01,1.17,-13.6
2019-02-05 16:00:00,3.42,1.82,1.6,-13.5
2019-02-05 17:00:00,3.32,1.51,1.81,-13.4
2019-02-05 18:00:00,3.76,1.73,2.03,-13.4
2019-02-05 19:00:00,10.8,8.25,2.55,-13.4
2019-02-05 20:00:00,9.64,8.46,1.18,-13.6
2019-02-05 21:00:00,8.06,5.98,2.08,-15.6
2019-02-05 22:00:00,4.15,2.84,1.31,-17.5
2019-02-05 23:00:00,3.21,1.4,1.81,-20.9
2019-03-05 00:00:00,2.46,0.64,1.82,-13
2019-03-05 01:00:00,3.08,1.39,1.69,-15.5
2019-03-05 02:00:00,3.84,1.69,2.15,-17.2
2019-03-05 03:00:00,2.77,1.39,1.38,-20.9
2019-03-05 04:00:00,3.54,1.35,2.19,-22
2019-03-05 05:00:00,3.55,1.34,2.21,-20.8
2019-03-05 06:00:00,3.21,1.38,1.83,-22.5
2019-03-05 07:00:00,3.97,1.94,2.03,-17.1
2019-03-05 08:00:00,3.75,2.21,1.54,-15.3
2019-03-05 09:00:00,3.85,1.61,2.24,-13.6
2019-03-05 10:00:00,3.17,1.53,1.64,-12.5
2019-03-05 11:00:00,3.68,1.78,1.9,-11.9
2019-03-05 12:00:00,3.05,1.48,1.57,-10.9
2019-03-05 13:00:00,3.26,1.56,1.7,-11.1
2019-03-05 14:00:00,3.96,2.23,1.73,-10.8
2019-03-05 15:00:00,4.79,2.95,1.84,-11.2
2019-03-05 16:00:00,4.5,2.75,1.75,-12.4
2019-03-05 17:00:00,3.56,2.24,1.32,-15
2019-03-05 18:00:00,3.6,1.78,1.82,-19.1
2019-03-05 19:00:00,2.64,1.37,1.27,-16.9
2019-03-05 20:00:00,3.75,3.03,0.72,-19.1
2019-03-05 21:00:00,9.08,7.38,1.7,-19.2
2019-03-05 22:00:00,8.34,7.57,0.77,-22
2019-03-05 23:00:00,3.13,1.78,1.35,-21.6
2019-04-05 00:00:00,3.19,1.75,1.44,0.3
2019-04-05 01:00:00,2.45,1.33,1.12,0.3
2019-04-05 02:00:00,2.04,0.56,1.48,0.4
2019-04-05 03:00:00,2.56,1.53,1.03,0.5
2019-04-05 04:00:00,2.71,1.36,1.35,0.5
2019-04-05 05:00:00,2.86,1.23,1.63,0.4
2019-04-05 06:00:00,2.51,1.41,1.1,0.4
2019-04-05 07:00:00,3.61,1.76,1.85,0.4
2019-04-05 08:00:00,2.94,1.79,1.15,0.6
2019-04-05 09:00:00,3.41,2.33,1.08,0.8
2019-04-05 10:00:00,3.94,2.08,1.86,0.8
2019-04-05 11:00:00,3.37,1.94,1.43,1.3
2019-04-05 12:00:00,2.27,1.5,0.77,1.2
2019-04-05 13:00:00,3.08,1.75,1.33,1.2
2019-04-05 14:00:00,1.78,1.32,0.46,1.4
2019-04-05 15:00:00,2.62,1.9,0.72,1.4
2019-04-05 16:00:00,2.74,1.94,0.8,1
2019-04-05 17:00:00,2.6,2.23,0.37,1
2019-04-05 18:00:00,2.95,2.12,0.83,1
2019-04-05 19:00:00,4.77,3.95,0.82,0.8
2019-04-05 20:00:00,9.44,8.0,1.44,0.7
2019-04-05 21:00:00,7.2,6.03,1.17,0.7
2019-04-05 22:00:00,4.88,3.87,1.01,0.6
2019-04-05 23:00:00,2.68,1.75,0.93,0.3
2019-05-05 00:00:00,2.83,1.24,1.59,-2.1
2019-05-05 01:00:00,2.75,1.33,1.42,-2.3
2019-05-05 02:00:00,2.75,1.5,1.25,-2.4
2019-05-05 03:00:00,3.1,1.26,1.84,-2.1
2019-05-05 04:00:00,2.74,1.37,1.37,-1.7
2019-05-05 05:00:00,2.26,0.9,1.36,-1
2019-05-05 06:00:00,3.69,1.03,2.66,-0.2
2019-05-05 07:00:00,2.47,1.48,0.99,0.6
2019-05-05 08:00:00,2.73,1.58,1.15,1.4
2019-05-05 09:00:00,2.73,1.44,1.29,2.5
2019-05-05 10:00:00,2.6,1.58,1.02,3
2019-05-05 11:00:00,3.87,2.62,1.25,4.1
2019-05-05 12:00:00,3.49,2.6,0.89,4
2019-05-05 13:00:00,2.55,1.79,0.76,0.6
2019-05-05 14:00:00,2.62,1.16,1.46,2.9
2019-05-05 15:00:00,2.19,1.6,0.59,4.3
2019-05-05 16:00:00,2.68,1.51,1.17,3.5
2019-05-05 17:00:00,2.63,1.73,0.9,3.8
2019-05-05 18:00:00,1.17,0.68,0.49,2.1
2019-05-05 19:00:00,3.44,2.45,0.99,1.6
2019-05-05 20:00:00,2.57,1.72,0.85,0.5
2019-05-05 21:00:00,1.88,1.14,0.74,-0.5
2019-05-05 22:00:00,2.83,1.73,1.1,-0.1
2019-05-05 23:00:00,3.09,1.87,1.22,-1.8
2019-06-05 00:00:00,2.26,1.27,0.99,5.7
2019-06-05 01:00:00,2.48,0.9,1.58,4.2
2019-06-05 02:00:00,3.02,1.26,1.76,6.2
2019-06-05 03:00:00,2.28,0.75,1.53,10.4
2019-06-05 04:00:00,2.82,1.14,1.68,12
2019-06-05 05:00:00,3.2,1.52,1.68,13.5
2019-06-05 06:00:00,2.08,0.96,1.12,13.6
2019-06-05 07:00:00,2.65,1.44,1.21,14.7
2019-06-05 08:00:00,3.37,1.88,1.49,16
2019-06-05 09:00:00,2.39,1.66,0.73,16.1
2019-06-05 10:00:00,2.18,1.63,0.55,18
2019-06-05 11:00:00,2.52,1.43,1.09,18.8
